siren,date_cloture_exercice,default_event,DV,GW,CJ,CK,CO,EE,GF,CG,DL,GP,GU,DX,GG,1A,CF,HN,FW,BM,DY,FS,BY,GA,EA,FV,FZ,HE,DU,BL,FP,FY,FU,FT,FX,FJ,FL,BU,BX,BJ,BK,BT,FC,CHIFFRE_AFFAIRE,RESULTAT_FINANCIER,TOTAL_ACTIF,EXPORT,ACTIF_IMMO,CP,ratio_marge_commerciale,ratio_marge_exploitation,ratio_marge_nette,ratio_duree_credit_client_jours,ratio_duree_credit_fournisseur_jours,ratio_taux_exportation,ratio_actif_immo_sur_ca
301499620,2018-09-30,0,5,72060,3424210,40234,15714237,5766214,16227905,0,564606,167370,420444.5,2063726,348905,9948022,272498,233283,5031690,0,1469331,38839,40234,636438,30580,17823.5,1769912,100292.5,172178,159032,170382,4288915,2488068,0,235339,16351534,16351534,0,641883,12290026,9907787,5681.5,52964,16351534,-259123,5766215,0,2382239,564606,0.26669058228230497,0.0213377533875415,0.01426673485191053,11.191706590545776,75.98120315025339,0,0.1456890222042776
301499620,2019-09-30,0,5,711686,4814279,95952,17116453,6483980,15974753,0,1381608,167370,25540,2396400,204921,10632474,165697,817001,5112454,0,1522716,1249,95291.5,610351,31539,-6146,1585876,38093,38378,165179,142306,4293057,2488068,0,274708,16021834,16021834,0,977824,12302174,10536522,5681.5,52964,16021834,44453,6483979,0,1765652,1381608,0.9717376207323836,0.012790108797781826,0.05099297620983965,16.741907740815854,87.73557936801687,0,0.11020286441614612
301499620,2020-09-30,0,5,-1843746,3085931,196778.5,15429400,3794261,10453568,0,-1240798,0,128973,1835461,-1735311,11635139,82206,-1801970,2983858,0,1223172,303.5,95291.5,575800,255412,17823.5,1033261,100292.5,12615,143809,56820,2922232,1660293,0,148586,7899729,7899729,0,1587063,12343469,11112293,5681.5,52964,7899729,-128973,3794261,0,1231176,-1240798,0.9717376207323836,-0.31257376044165563,-0.33196151412282626,40.97600531613173,120.2127265385356,0,0.15585040955202387
301499620,2021-09-30,0,213945,-79744,3179178,151834,16094190,4282533,6133941,0,-1333498,38796,12299,2497020,-106241,11811657,128656,-92700,2359180,0,1221616,28528,95291.5,565913,255543,-23544,278647,54166,4622,227903,530401,1445113,1118429,-5971,100141,4747784,4747784,0,1747894.5,12915012,11659823,5971,52964,4747784,26497,4282533,0,1255189,-1333498,0.5741069405634015,-0.022376965759183652,-0.019524898352578802,83.39454709998103,207.91492253426264,0,0.2643736530558256
301546057,2018-03-31,0,17150,28106,101699,10001,714540,321434,730766,0,107355,61,3089,74979,31134,393106,10583,9908,379037,0,22811,303.5,10001,37426,5766,405,43661,181,80460,12665.5,4751,170289,74248,0,24806,754765,754765,0,19055,612841,383105,790,399.5,754765,-3028,321434,0,229736,107355,0.4474926965348681,0.04124992547349175,0.013127264777778513,3.64871847528701,50.312965352923655,0,0.3043808337694514
301546057,2019-03-31,0,2819,-3454,122584,4174,752065,328941,726249,0,103379,75,3327,111645,-202,423124,25067,-3974,426357,0,34834,38839,4174,35844,5197,-870,36717,758,59819,12665.5,6897,155300,44100,0,22026,715544,717976,0,45662,629480,418949,1660,52964,717976,-3252,328941,2432,210531,103379,0.26669058228230497,-2.8134645169197855e-4,-0.0055350039555639744,17.57616781990856,66.67770314316233,0.003387299854034118,0.2932284644612076
301619235,2017-09-30,0,91561,748252,2413014,196778.5,7020682,3792082,5551069,0,1430427,167370,43636,468168,594052,3228601,176160,618693,2377091,0,332470,11292,75068,215392,543647,-20498,382668,2074,755082,91057,391527,1231987,1166666,140,109587,5747014,5747014,0,953703,4607668,2653533,213,15629,5747014,44453,3792081,0,1954135,1430427,0.26853925395098854,0.10336707027336282,0.1076546881563191,46.502667153180184,40.056016105544536,0,0.3400261422714474
301619235,2018-09-30,0,119152,332898,2586957,196778.5,8751371,5233129,5508880,0,1592923,167370,41073,1044806,147620,3518243,203324,312496,2092629,0,210975,10416,80141,284568,77633,13150,478107,1605,1453479,77908,89499,1421188,995524,28,114813,5566683,5566683,0,495011,6164414,2938101,213,13580,5566683,44453,5233128,0,3226313,1592923,0.2309278350515464,0.026518485065522863,0.05613684127513638,22.668728397144225,102.56191110584703,0,0.579575485077918
301619235,2019-09-30,0,142040,709219,1273343,196778.5,8890358,5220008,6570133,0,1898215,167370,36883,550303,337067,3670351,37053,305292,2356285,0,260419,13754,15969,416280,38307,-23544,583559,100292.5,2025087,113653,198031,1705194,1351864,0,117135,6708835,6708835,0,302408,7617016,3354382,5681.5,20311,6708835,44453,5220007,0,4262634,1898215,0.32282999359952735,0.05024225517545147,0.0455059634049727,12.986635657805467,44.97264683326424,0,0.635376186774604
301619235,2020-09-30,0,448253,-471042,2466997,196778.5,11654623,7569778,6058926,0,1393166,167370,23448,997220,-743187,4084845,511452,-305049,2678818,0,482084,14684,15969,522995,4465,17823.5,329239,99,3560423,70561,108150,1234884,1048474,0,111534,5206552,5206552,0,302929,9187627,3868876,5681.5,16198,5206552,44453,7569778,0,5318751,1393166,0.09346832942338561,-0.14274072361132664,-0.05858944652814377,16.764197623814507,81.05906700987214,0,1.0215495783005721
301768628,2017-12-31,0,21644,1050046,14280564.5,41436,55064775,37436087,26293590,0,10042880,167370,171542,3541771.5,1027052,19051426.5,917731,924137,9107694.5,0,1333524,1100790.5,19689,1738312,1299272,-46,106288.5,35064,14429,12665.5,45506,488228,333237,1405,709409.5,21087905,23854199,0,1318250,37924817.5,18905214.5,169250.5,36376,23854199,44453,36185985.5,0,21461781,10042880,-18.579931895189567,0.03809164468986322,0.12982602613521094,5.780109120709524,68.29833912214013,0,1.0900603727224498
301768628,2018-12-31,0,21775,1050046,14280564.5,47402,55064775,37436087,26293590,0,10042880,167370,221611,3541771.5,1027052,19051426.5,735595,924137,9107694.5,0,1485648,1100790.5,32772,1738312,1299272,-46,106288.5,34762,143110,12665.5,38759,488228,319386,5142,709409.5,21087905,23854199,0,1730530,37924817.5,18905214.5,169250.5,39439,23854199,44453,36185985.5,0,21461781,10042880,-18.579931895189567,0.037653764690018715,0.08115198534229204,7.226990520991512,86.04619294304491,0,1.052142176240549
301768628,2019-12-31,0,22621,1050046,14280564.5,42366,55064775,37436087,26293590,0,10042880,167370,220052,3541771.5,1027052,19051426.5,463742,924137,9107694.5,0,2124876,1100790.5,17866,1738312,1299272,-46,106288.5,41712,84302,12665.5,97631,488228,324113,12823,709409.5,21087905,23854199,0,1417769,37924817.5,18905214.5,164159,38817,23854199,44453,36185985.5,0,21461781,10042880,-18.579931895189567,0.019443694260326338,0.059242817254061414,5.961701344027673,91.86088109146982,0,1.0413691449055207
301768628,2020-12-31,0,23304,-1843746,14280564.5,46502,55064775,37436087,26293590,0,10042880,33974,291158,3541771.5,-1735311,19051426.5,370902,-1801970,9107694.5,0,1482657,930053,9391,1738312,1299272,-46,106288.5,100292.5,8853,12665.5,171917,488228,136272,12823,402658,21087905,23854199,0,848779,37924817.5,18905214.5,96001,10518,23854199,-257184,36185985.5,0,21461781,10042880,-18.579931895189567,-0.4305463823736975,-0.41038562682368634,9.139174415422568,173.74189826222712,0,2.5390831360236654
301768628,2021-12-31,0,23397,-1843746,14280564.5,52425,55064775,37436087,26293590,0,10042880,29610,92723,3541771.5,-1735311,19051426.5,471686,-1801970,9107694.5,0,1329704,1100790.5,2395,1738312,1299272,-46,106288.5,47773,82422,12665.5,462409,488228,176944,-16375,563111,21087905,23854199,0,1007246,37924817.5,18905214.5,114497,11441,23854199,-63113,36185985.5,0,21461781,10042880,-18.579931895189567,-0.18994201836448363,-0.17811180614313352,8.093881019437932,176.75018531598164,0,1.8045313864586396
302070560,2019-12-31,1,451505,-635408,1769292,196778.5,1769292,1081004,636981,0,350319,1296.5,1259,14864.5,-634149,688288,12919,701771,54833.5,0,67586,38839,95291.5,10414,183938,90,25787,21848,0,602.5,25591.5,125073,520,0,10541,2058,158995,0,345946,71662.5,10831.5,5681.5,52964,158995,37.5,1081004,0,32698.5,350319,0.26669058228230497,-0.6105133906279931,0.19402175382143544,83.39454709998103,17.147600486708324,0,0.04729157618844439
302207519,2020-12-31,0,291609,-477745,4238010,0,33680161,20267888,3850503,0,3376236,1967,154657,861000,-325055,13412273,2670395.5,-438185,1001232,0,331604,1252,0,946500,122,-23544,164015,1620,5588960.5,146387,42140,955534,672497,0,135527,3335028,3335028,0,14150,29442152,13412273,5681.5,1996,3335028,-152690,20267888,0,16029879,3376236,0.3727454909819639,-0.09746694780373658,-0.13138870198391137,1.290531393839372,156.35251981962782,0,4.474212217829967
302207519,2021-12-31,0,1152363,1050046,8620631,0,38121946,23516543,5427190,0,3780918,3412,166135,701951,1027052,14605402,2670395.5,924137,1319269,0,692956,2441,0,1217652,1299272,17336,275862,1620,5588960.5,129051,128627,1436278,999050,0,152952,6456423,6456423,0,30598,29501314,14605402,5681.5,2294,6456423,-162723,23516544,0,14895912,3780918,-0.06408020924149957,0.2126616154600705,0.19402175382143544,1.4414934812459883,92.00007576541019,0,2.307146232519152
302394267,2017-12-31,0,6347,1050046,14280564.5,113025,55064775,37436087,26293590,0,10042880,42546,311505,3541771.5,1027052,19051426.5,1648797,924137,9107694.5,0,2412730.5,1100790.5,95291.5,1738312,1299272,-46,106288.5,19634,47197,12665.5,59991,488228,571382,-16375,709409.5,21087905,23854199,0,1747894.5,37924817.5,18905214.5,169250.5,21434,23854199,-259123,36185985.5,0,21461781,10042880,-18.579931895189567,0.09665286591157696,0.06764375543493303,6.93173605230813,62.18882555216368,0,0.35236236203009674
302394267,2018-12-31,0,8480,1050046,14280564.5,196778.5,55064775,37436087,26293590,0,10042880,31225,379304,3541771.5,1027052,19051426.5,1448023,924137,9107694.5,0,2412730.5,1100790.5,95291.5,1738312,1299272,-46,106288.5,15471,129414,12665.5,96056,488228,569095,-16375,709409.5,21087905,23854199,0,1747894.5,37924817.5,18905214.5,169250.5,23313,23854199,-259123,36185985.5,0,21461781,10042880,-18.579931895189567,0.09697621730928614,0.06612184094148459,6.246965477967633,88.20685920474243,0,0.31186300146258833
302394267,2019-12-31,0,11409,1050046,14280564.5,196778.5,55064775,37436087,26293590,0,10042880,36289,387829,3541771.5,1027052,19051426.5,931459,924137,9107694.5,0,2412730.5,1100790.5,95291.5,1738312,1299272,-46,106288.5,38145,117253,12665.5,160604,488228,595538,-13292,709409.5,21087905,23854199,0,1747894.5,37924817.5,18905214.5,169250.5,27127,23854199,-259123,36185985.5,0,21461781,10042880,-18.579931895189567,0.07663574182393143,0.06623241507938986,4.547967365359685,83.1190516288614,0,0.40845194817415803
302394267,2020-12-31,0,11436,-1843746,12428496,91983,55064775,37436087,26293590,0,10042880,10644,420444.5,3541771.5,-1735311,19051426.5,278270,-1801970,9107694.5,0,2412730.5,1100790.5,79145,1738312,1299272,-46,106288.5,43718,49491,12665.5,464988,488228,265439,12823,599396,21087905,23854199,0,1747894.5,37924817.5,18905214.5,169250.5,9754,23854199,-259123,36185985.5,0,21461781,10042880,-18.579931895189567,-0.35469159806618566,-0.35697559652045996,15.699031397445946,148.2919352176107,0,1.1786274067236275
302394267,2021-12-31,0,7065504,-1843746,14280564.5,67761,55064775,37436087,26293590,0,10042880,167370,420444.5,3541771.5,-1735311,19051426.5,707523,-1801970,9107694.5,0,2412730.5,1100790.5,62241,1738312,1299272,-46,106288.5,53473,155485,12665.5,168200,488228,310314,-10625,696766,21087905,23854199,0,1747894.5,37924817.5,18905214.5,169250.5,11818,23854199,-246820,36185985.5,0,21461781,10042880,-18.579931895189567,-0.1890937912169762,-0.19131486670500258,27.94091289100187,161.54983982377036,0,4.474212217829967
302476403,2017-10-31,0,5,1050046,5156948,196778.5,20246486,7329468,7951521,0,4772227,77302,8162,603146,1027052,12917017,2670395.5,771610,4246518,0,766800,801297,95291.5,476157,50,-3947,487544,1382,740647,59784,186447,1601923,144022,12823,185897,8866485,8866485,0,771140,15089538,12536963,169250.5,1400525,8866485,44453,7329469,0,2552575,4772227,0.4083540101033541,0.124284313344014,0.08702546725111474,13.685996573989955,35.335644846579996,0,0.28789029700044605
302476403,2018-10-31,0,158555,698007,5395546,196778.5,20673340,7162517,7994272,0,5139559,112559,10123,447000,570794,13510823,2670395.5,567333,4444175,0,619986,474780,95291.5,480321,2814,1093,517716,110,504646,58691,31694,1729998,144022,9106,199733,8533042,8533042,0,1034260,15277794,12999596,167879,802268,8533042,44453,7162517,0,2278198,5139559,0.3968524233797185,0.06689220561670739,0.06648660583177722,19.082202747859437,26.854259855417084,0,0.2669854431748959
302476403,2019-10-31,0,158555,1050046,6299405,196778.5,22258493,8176712,8212343,0,5650609,61150,4659,541546,1027052,14081782,2670395.5,711049,4435331,0,707624,722256,95291.5,113395,3828,7439,524498,1620,772441,51252,41608,1717226,144022,12214,186802,0,9251448,0,854442,15959089,13470430,169250.5,1098953,9251448,44453,8176711,1254310,2488659,5650609,0.3316638655156317,0.11690742897760437,0.0768581307488298,8.382277473392994,31.06985854042927,1,0.26900210648106115
302476403,2020-10-31,0,158555,1050046,8029123,196778.5,24375547,9807061,7693479,0,6325465,8865,10355,722426,1027052,14568486,2670395.5,674856,3802604,0,1011649,941057,95291.5,113395,10679,7233,411693,1620,604947,44020,83427,1472619,144022,12823,156131,0,8971840,1407.5,1214268,16346424,13931559,169250.5,1481555,8971840,-1490,9807061,1254310,2414865,6325465,0.3400859232360594,0.15183072814495133,0.0752193529978243,20.293723193904484,44.95747951193507,1,0.26916050665192426
302476403,2021-10-31,0,158555,1050046,9692351,196778.5,26728967,11572264,7449283,0,7648305,18527,9651,928982,1027052,15156703,2670395.5,924137,3900931,0,985062,505180,95291.5,113395,6610,-5397,563783,1620,834670,49417,27680,1564942,144022,12213,150346,0,9213641,0,1378474,17036616,14362098,169250.5,932872,9213641,8876,11572264,1254310,2674518,7648305,0.4453762145288957,0.19531453417818212,0.16528102191088193,19.6123836928311,62.10046131252281,1,0.2902780779064433
302535497,2017-10-31,0,158555,246243,986645,21205,2670120,1363251,1405082,0,867117,12183,6811,81864,128386,1306869,1860,208496,803246,0,191959,303.5,20674,56982,4267,-494,65799,0,200228,2085,37314,395425,55413,0,26758,1493397,1493397,0,81061,1683476,1285665,5681.5,399.5,1493397,5372,1363251,0,397811,867117,0.4474926965348681,0.08596910265656085,0.13961190493887427,12.29928311092094,28.99905550398936,0,0.2663799378196153
302636618,2017-12-31,0,158555,796482,5340411,0,24190421,14984208,9749447,0,10042880,135696,120200,932485,780986,9206213,117828,839502,2158308,0,768882,949430,0,535484,285873,17823.5,1006846,1620,1752500,12180,129107,3447630,1509186,-16375,251986,10367257,10367257,0,614511,18850010,9206213,169250.5,2124174,10367257,15496,14984208,0,9643797,10042880,0.7064315537924487,0.07533198029141171,0.08097628909942138,18.029239797952343,61.432861828929106,0,0.9302168355621936
302636618,2018-12-31,0,277393,903435,5524882,0,24853089,15068893,11686986,0,10042880,118378,121386,789723,906443,9784196,17110,924137,2194168,0,781837,1029198,0,577983,14157,-23544,1015054,1620,1337479,66395,106953,3528559,1591026,12823,248205,12451319,12451319,0,132257,19328207,9784196,15079,2124174,12451319,-3008,15068893,0,9544011,10042880,0.42694246890510973,0.07279895407064906,0.07567222396277856,3.230836093214971,49.89361325376081,0,0.7665060223740151
302636618,2019-12-31,0,5,1050046,5065738,0,26304950,15985379,10207620,0,10042880,149684,154542,1120376,1027052,10319571,19941,924137,2091751,0,726346,885102,0,535375,11972,-12880,1045408,3102,844768,79275,103505,3655482,1535003,-1064,226051,11169521,11169521,0,115507,21239212,10319571,16143,2124174,11169521,-4858,15985379,0,10919641,10042880,0.711681360283662,0.09675204514141654,0.10153550899810296,3.1454687418257836,75.53012182421898,0,0.9776284050139661
302636618,2020-12-31,0,11526,-356975,6215489,0,27324197,16946319,6263719,0,10042880,167370,160652,683771,-389026,10377878,318788,-376950,1494824,0,482342,427792,0,592812,15256,-23544,456410,3067,2906933,115033,292860,2235874,886948,608,162478,5347514,5347514,0,27899,21108708,10377878,15535,1547819,5347514,32051,16946319,0,10730830,10042880,0.7232234518377149,-0.07274894464979428,-0.07049069904258315,1.5868954870119711,74.02584380826823,0,2.006695073636086
302636618,2021-12-31,0,89691,1050046,8837335,0,30160209,19209935,7697447,0,10042880,167370,192227,1033370,1027052,10950274,244038,924137,1696687,0,843297,645036,0,573477,158865,11551,692477,0,2553059,103482,89545,2802695,1122353,-12242,160131,8323799,8323799,0,150589,21322874,10950274,27777,2124174,8323799,12154,19209935,0,10372600,10042880,0.7384801868347,0.1761988726541811,0.17514766995214565,5.502794357079822,90.73608902730003,0,1.2461377311009072
303121875,2020-12-31,1,52202,-29883,966957,14264,15180812,5169859,3865702,0,2032522,1296.5,2565,577247,-27318,10010952,120594,42029,1205012,0,988939,38839,14264,94356,292591,-46,215405,1347,650000,12665.5,216157,1590543,394064,-12434,110802,3588642,3588642,0,341287,14213855,9996689,20463,52964,3588642,-1268.5,5169860,0,4217166,2032522,0.5014538176874859,-0.007612350298525181,0.011711672549114678,27.71786537451586,107.19683001458155,0,1.1751425748235684
303599732,2017-12-31,0,146319,1050046,14280564.5,99768,24490439,20287857,15390493,0,10042880,66166,209,1215660,1027052,4202581,2670395.5,924137,4859097,0,896484,624144,95291.5,408334,2020,17823.5,1204572,0,93,158581,120898,2621974,2488068,0,219539,18495677,18495677,0,1747894.5,7932407,4102813,5681.5,733473,18495677,44453,20287858,0,3829594,10042880,0.14905661149081154,0.17442438035655575,0.11827125873792022,56.177929893203334,34.215782020290185,0,0.2070534644392849
303599732,2018-12-31,0,11360,1050046,14280564.5,123865,27415568,22701925,16635813,0,10042880,411,1659,1467910,1027052,4713643,2670395.5,924137,5297030,0,941893,568226,95291.5,486964,7279,-3178,1212013,67354,112,161759,134946,2774517,2488068,0,215562,19850315,19850315,0,1747894.5,8396349,4589778,5681.5,745929,19850315,-1248,22701925,0,3806571,10042880,0.23823044820619657,0.16873576061639325,0.11294495830418812,44.56306528804875,37.61414707194994,0,0.19176375790510125
303599732,2019-12-31,0,5,1050046,14280564.5,131069,29404013,24212659,17352522,0,10042880,13722,96.5,2181684,1027052,5191354,2670395.5,924137,6238928,0,1059721,27762,95291.5,470355,348482,-23544,1083953,100292.5,0,188938,101535,2830005,2488068,0,209480,20230506,20230506,0,1747894.5,9379388,5060284,5681.5,748357,20230506,14558,24212659,0,4319104,10042880,0.9629027322521203,0.1472803992149282,0.06691671478706464,58.53925234659644,51.926651313406445,0,0.21349461056485686
